Flacall Radio-Radio Summe	http://flacradio.ru:1110/stream	0		0
FLAMENCO (SPAIN / ANDALUSIAN MUSIC)	http://79.111.14.76:8000/flamenco	0		0
FLUTE	http://79.111.14.76:8000/flute	0		0
FluxFM - Livestream	http://streams.fluxfm.de/freak/mp3-320/audio/play.m3	0		0
FOLK / CELTIC / GYPSY PUNK	http://213.141.131.10:8000/folkpunk	0		0
FOLK METAL	http://79.120.39.202:8000/folkmetal	0		0
FOLK POP	http://213.141.131.10:8000/folkpop	0		0
FOLK ROCK	http://79.111.14.76:8000/folkrock	0		0
FOREST PSYTRANCE	http://213.141.131.10:8000/forestpsytrance	0		0
Freaky Funky - Радио Gora	http://listen.radiogora.ru:8000/freakyfunky320	0		0
FREE FUNK	http://79.120.12.130:8000/freefunk	0		0
FREE IMPROVISATION	http://79.120.77.11:8000/freeimprovisation	0		0
FREE JAZZ	http://79.111.14.76:8000/freejazz	0		0
Free Music Radio Top 40 Hits - The best things in live are free	http://stream.freemusicradio.nl:8100/stream.aac	0		0
Free Radio Luxembourg FRL	https://www.radioking.com/play/rfm-luxembourg/137599	0		0
FREESTYLE MUSIC	http://79.120.12.130:8000/freestyle	0		0
FRENCH / NOUVELLE CHANSON	http://79.111.14.76:8000/frenchchanson	0		0
FRENCH HIP-HOP / RAP	http://213.141.131.10:8000/frenchrap	0		0
FRENCH POP MUSIC	http://79.120.12.130:8000/frenchpop	0	dance	0
Frequence 3 Gold	https://frequence3.net-radio.fr/frequence3gold.flac	0		0
Frequence 3 Urban	https://frequence3.net-radio.fr/frequence3urban.flac	0		0
Frequence 3 World	https://frequence3.net-radio.fr/frequence3world.flac	0		0
Frequence3 - Dance (flc)	https://frequence3.net-radio.fr/frequence3dance.flac	0		0
Frequence3 - French Webradio live from Paris (flc)	http://hd.stream.frequence3.net/frequence3.flac	0		0
FULL ON / MELODIC PSYTRANCE / MORNING TRANCE	http://79.111.14.76:8000/fullon	0		0
FUNK	http://79.111.119.111:8000/funk	0		0
funk	https://region-ru2.tunio.ai/funk.aac	0	AI	0
Funk RadCap	http://79.111.119.111:8000/funk	0		0
FUNK ROCK / METAL	http://213.141.131.10:8000/funkrock	0		0
FUNKY HOUSE	http://213.141.131.10:8000/funkyhouse	0	house	0
Futura.FM	https://futura.fm/stream.ogg?ts=1699656027.325	0		0
Future Bass	http://46.148.234.223:9010/fbass_320	0		0
FUTURE BASS / CHILL TRAP	http://213.141.131.10:8000/futurebass	0		0
Future Bass RadCap	http://213.141.131.10:8000/futurebass	0		0
FUTURE GARAGE / CHILLSTEP / DEEP DUBSTEP / POST DUBSTEP	http://79.120.39.202:8000/futuregarage	0		0
Future House	http://46.148.234.223:9010/fut_320	0		0
Future Rave	http://46.148.234.223:9010/futurerave_320	0		0
futuregarage	http://prem2.di.fm/futuregarage_hi?20a1d1bf879e76	0		0
FUTUREPOP	http://79.120.39.202:8000/futurepop	0		0
GABBER / EARLY / MAINSTREAM HARDCORE	http://213.141.131.10:8000/gabber	0		0
GARAGE / NEW YORK HOUSE	http://79.120.12.130:8000/garagehouse	0		0
Garage House / New York House RadCap	http://79.120.12.130:8000/garagehouse	0		0
GARAGE PUNK	http://79.120.12.130:8000/garagepunk	0		0
GARAGE ROCK / GARAGE REVIVAL	http://79.111.119.111:8000/garagerock	0		0
GERMAN / DEUTSCHE HIP-HOP / RAP	http://213.141.131.10:8000/germanrap	0		0
GHETTO / BOOTY / G-HOUSE	http://79.111.14.76:8000/ghouse	0		0
GLITCH / GLITCH-HOP	http://79.111.14.76:8000/glitch	0		0
GOA TRANCE	http://79.120.39.202:8000/goatrance	0		0
GOA/PSY	http://46.148.234.223:9010/goa_320	0		0
Gorilla FM 1.fm	http://prmstrm.1.fm:8000/gorillafm	0		0
GOSPEL / SPIRITUALS MUSIC	http://79.111.14.76:8000/gospel	0		0
GOTHIC / GOTH ROCK	http://79.111.14.76:8000/gothicrock	0		0
GRIME	http://79.120.77.11:8000/grime	0		0
GRINDCORE / DEATHGRIND	http://79.120.77.11:8000/grindcore	0		0
Grolloo Radio	https://uk1.streamingpulse.com/ssl/grollooradio	0		0
Groove & Intelligent Sound | 16Bit.FM ProBeat	http://16bitfm.com:8000/main_mp3_320	0		0
Groove Cafe - Радио Gora	http://listen.radiogora.ru:8000/groovecafe320	0		0
GROOVE METAL	http://79.120.39.202:8000/groovemetal	0		0
Groove/Tribal	http://46.148.234.223:9010/groovetribal_320	0		0
GRUNGE / SEATTLE SOUND	http://79.120.39.202:8000/grunge	0		0
GUITAR JAZZ	http://79.120.77.11:8000/guitarjazz	0		0
GYPSY ROMANCES / SONGS	http://79.120.77.11:8000/gypsyru	0		0
H2O	http://ice2.ikoula.net-radio.fr/h2oradio.flac	0	dance	0
HAMMOND / WURLITZER / THOMAS ORGANS	http://79.120.39.202:8000/hammond	0		0
HAPPY / UK HARDCORE / HAPPY RAVE / HAPPYCORE	http://79.120.77.11:8000/happyhardcore	0		0
Happy Hardcore [HDR Flac]	http://harddanceradio.ddns.is74.ru:9000/happyhardcore.ogg	0		0
HARD / HEAVY ROCK	http://79.120.77.11:8000/hardrock	0		0
Hard Bass	http://46.148.234.223:9010/hbass_320	0		0
HARD BOP	http://79.111.14.76:8000/hardbop	0		0
Hard Dance Radio [HDR Flac]	http://harddanceradio.ddns.is74.ru:9000/hard_dance.ogg	0		0
HARD HOUSE / UK HARD HOUSE	http://213.141.131.10:8000/hardhouse	0		0
Hard House RadCap	http://213.141.131.10:8000/hardhouse	0		0
HARD TRANCE	http://79.120.77.11:8000/hardtrance	0		0
HARDCORE / MELODIC HARDCORE	http://79.111.14.76:8000/hardcoremetal	0		0
HARDCORE RAP / HORRORCORE	http://79.120.39.202:8000/hardcorerap	0		0
HARDCORE TECHNO / SCHRANZ	http://79.120.39.202:8000/hardcoretech	0		0
Hardstyle	http://46.148.234.223:9010/teo_320	0		0
HARDSTYLE	http://79.111.14.76:8000/hardstyle	0		0
HARMONICA / HARP BLUES	http://79.120.39.202:8000/harpblues	0		0
HARP	http://213.141.131.10:8000/harp	0		0
HARSH NOISE	http://79.111.14.76:8000/harshnoise	0		0
HEALING MUSIC (YOGA, REIKI, ZEN, ...)	http://213.141.131.10:8000/healing	0		0
HEAVY / HARD BLUES	http://79.120.77.11:8000/heavyblues	0		0
HEAVY / HARD PROG	http://79.111.14.76:8000/heavyprog	0		0
HEAVY / HARD PSYCHEDELIC	http://79.120.39.202:8000/heavypsych	0		0
HEAVY METAL	http://79.111.14.76:8000/heavymetal	0		0
HEAVY POWER METAL	http://79.120.12.130:8000/heavypowermetal	0		0
here4ears	http://82.64.164.43:8000/stream	0		0
Hi On line Latin Radio	http://mediaserv33.live-streams.nl:8034/	0		0
Hi On Line Lounge Radio	http://mediaserv33.live-streams.nl:8036/live	0	lounge	0
HI-TECH / PSYTRANCE	http://79.120.12.130:8000/hitechpsy	0		0
HighFi Dream	https://cdn06-us-east.radio.cloud/80ba63862a97bd69c593cc7a2ccaab1c_hq	0		0
HIP HOP RADIO	http://tntradio.hostingradio.ru:8027/hhr256.mp3	0		0
HIP-HOP MUSIC	http://79.120.77.11:8000/hiphop	0		0
HIP-HOP SOUL	http://79.120.12.130:8000/hiphopsoul	0		0
Hit Party - PulsRadio	http://icecast.pulsradio.com:80/hitpartyHD.mp3	0		0
HONKY-TONK / HONKATONK / HONKEY TONK	http://213.141.131.10:8000/honkytonk	0		0
HORROR PUNK	http://79.120.77.11:8000/horrorpunk	0		0
House	https://region-ru2.tunio.ai/sapdata.aac	0	AI	0
